system,n_gt,n_hyp,n_matched,label_recall,label_precision,start_mae_ms,end_mae_ms,boundary_mae_ms,dur_mae_ms,mean_iou,tbe_20ms,tbe_50ms,singer,canonical_stem
MFA,14,3,6,0.42857142857142855,2.0,736.6666666666666,750.0,743.3333333333334,1443.3333333333333,0.40643682535029785,1.0,1.0,EN-Alto-1,en-alto-1_vibrato_edelweiss_vibrato_group_0006
MFA,18,19,18,1.0,0.9473684210526315,27.388888888888843,39.94444444444442,33.666666666666636,50.888888888888964,0.6851616572719519,0.6666666666666666,0.2222222222222222,EN-Alto-1,en-alto-1_vibrato_edelweiss_vibrato_group_0007
MFA,14,14,8,0.5714285714285714,0.5714285714285714,23.750000000000107,71.87499999999996,47.81250000000003,90.1249999999999,0.6700237624798289,0.625,0.25,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_control_group_0000
MFA,26,25,25,0.9615384615384616,1.0,47.320000000000036,46.44000000000005,46.880000000000045,80.40000000000008,0.6621364887186075,0.56,0.24,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_control_group_0001
MFA,22,24,20,0.9090909090909091,0.8333333333333334,41.45000000000001,50.84999999999995,46.149999999999984,84.1,0.6302096188239081,0.5,0.35,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_control_group_0002
MFA,31,30,30,0.967741935483871,1.0,93.33333333333333,58.66666666666661,75.99999999999996,144.73333333333338,0.7011435520866804,0.4,0.26666666666666666,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_control_group_0003
MFA,28,27,27,0.9642857142857143,1.0,57.33333333333334,59.518518518518476,58.4259259259259,95.66666666666673,0.6674660526350439,0.5925925925925926,0.4074074074074074,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_control_group_0004
MFA,35,34,34,0.9714285714285714,1.0,60.58823529411767,59.2352941176471,59.91176470588239,104.7058823529411,0.6632201002028261,0.47058823529411764,0.2647058823529412,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_control_group_0005
MFA,38,38,37,0.9736842105263158,0.9736842105263158,43.00000000000002,22.1621621621622,32.581081081081116,56.51351351351362,0.7241029203320846,0.43243243243243246,0.16216216216216217,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_control_group_0006
MFA,39,32,32,0.8205128205128205,1.0,44.15624999999997,43.281249999999936,43.71874999999995,66.9375,0.6216064010205609,0.53125,0.375,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_control_group_0007
MFA,38,37,33,0.868421052631579,0.8918918918918919,122.54545454545453,71.30303030303028,96.92424242424241,174.51515151515156,0.5884681509046898,0.5454545454545454,0.42424242424242425,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_control_group_0008
MFA,14,15,5,0.35714285714285715,0.3333333333333333,52.799999999999955,7.199999999999918,29.999999999999936,59.99999999999987,0.681516822560381,0.8,0.0,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_control_group_0009
MFA,31,32,24,0.7741935483870968,0.75,82.08333333333337,98.20833333333319,90.1458333333333,154.79166666666663,0.5131081876201509,0.7083333333333334,0.4583333333333333,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_control_group_0010
MFA,35,33,31,0.8857142857142857,0.9393939393939394,32.70967741935483,21.032258064516142,26.870967741935488,44.19354838709679,0.6726777451370961,0.4838709677419355,0.16129032258064516,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_control_group_0011
MFA,29,31,29,1.0,0.9354838709677419,16.27586206896563,19.241379310344954,17.75862068965529,24.620689655172473,0.8193486972823183,0.27586206896551724,0.13793103448275862,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_control_group_0012
MFA,15,14,14,0.9333333333333333,1.0,35.71428571428568,58.571428571428555,47.14285714285712,84.28571428571426,0.6796781031253086,0.35714285714285715,0.2857142857142857,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_paired_speech_group_0000
MFA,26,25,26,1.0,1.04,24.230769230769223,19.692307692307693,21.961538461538453,38.53846153846156,0.7099052208437476,0.34615384615384615,0.15384615384615385,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_paired_speech_group_0001
MFA,23,24,22,0.9565217391304348,0.9166666666666666,14.545454545454549,15.0,14.772727272727273,23.181818181818194,0.7581633790576938,0.22727272727272727,0.045454545454545456,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_paired_speech_group_0002
MFA,31,30,31,1.0,1.0333333333333334,23.419354838709662,14.193548387096774,18.806451612903217,32.967741935483836,0.6573201691618054,0.41935483870967744,0.06451612903225806,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_paired_speech_group_0003
MFA,29,27,29,1.0,1.0740740740740742,22.758620689655157,18.965517241379306,20.86206896551723,32.75862068965514,0.746910380185059,0.3103448275862069,0.1724137931034483,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_paired_speech_group_0004
MFA,35,34,35,1.0,1.0294117647058822,19.599999999999994,23.542857142857134,21.571428571428566,30.34285714285718,0.6833669820080425,0.4857142857142857,0.08571428571428572,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_paired_speech_group_0005
MFA,38,38,38,1.0,1.0,15.157894736842096,13.078947368421035,14.118421052631566,25.76315789473681,0.7761852014164639,0.18421052631578946,0.10526315789473684,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_paired_speech_group_0006
MFA,39,32,38,0.9743589743589743,1.1875,72.89473684210525,79.97368421052629,76.43421052631578,148.44736842105263,0.6097844407504861,0.4473684210526316,0.2631578947368421,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_paired_speech_group_0007
MFA,38,37,38,1.0,1.027027027027027,11.578947368421053,21.052631578947377,16.31578947368421,26.31578947368426,0.7473770282186445,0.2894736842105263,0.10526315789473684,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_paired_speech_group_0008
MFA,14,14,14,1.0,1.0,13.571428571428559,17.142857142857128,15.357142857142843,23.571428571428566,0.8046217013980174,0.21428571428571427,0.14285714285714285,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_paired_speech_group_0009
MFA,31,32,31,1.0,0.96875,18.903225806451623,29.806451612903224,24.354838709677423,39.41935483870962,0.6614658646898166,0.3870967741935484,0.12903225806451613,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_paired_speech_group_0010
MFA,34,33,34,1.0,1.0303030303030303,14.676470588235267,13.617647058823486,14.147058823529377,23.117647058823536,0.7347328593637485,0.29411764705882354,0.0,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_paired_speech_group_0011
MFA,30,31,30,1.0,0.967741935483871,15.099999999999982,14.366666666666658,14.733333333333318,23.26666666666672,0.7483887841962763,0.26666666666666666,0.03333333333333333,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_paired_speech_group_0012
MFA,15,14,13,0.8666666666666667,0.9285714285714286,75.61538461538481,33.07692307692326,54.346153846154024,69.30769230769236,0.6491185542270395,0.46153846153846156,0.3076923076923077,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_vibrato_group_0000
MFA,26,25,25,0.9615384615384616,1.0,53.15999999999994,55.31999999999991,54.23999999999992,85.19999999999993,0.6764409842743566,0.52,0.36,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_vibrato_group_0001
MFA,22,24,19,0.8636363636363636,0.7916666666666666,23.57894736842105,33.26315789473681,28.42105263157893,40.21052631578939,0.6977334461602019,0.3684210526315789,0.2631578947368421,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_vibrato_group_0002
MFA,31,30,28,0.9032258064516129,0.9333333333333333,93.60714285714286,61.35714285714279,77.48214285714285,142.89285714285714,0.695978131247819,0.4642857142857143,0.25,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_vibrato_group_0003
MFA,29,27,24,0.8275862068965517,0.8888888888888888,53.999999999999964,55.45833333333342,54.729166666666686,97.20833333333344,0.6585555773561999,0.5416666666666666,0.4166666666666667,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_vibrato_group_0004
MFA,35,34,34,0.9714285714285714,1.0,49.99999999999994,49.35294117647051,49.67647058823522,87.94117647058813,0.6746555372970692,0.5294117647058824,0.2647058823529412,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_vibrato_group_0005
MFA,38,39,37,0.9736842105263158,0.9487179487179487,60.29729729729721,28.945945945945915,44.62162162162156,78.6486486486486,0.6675555578014953,0.5405405405405406,0.2972972972972973,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_vibrato_group_0006
MFA,39,32,30,0.7692307692307693,0.9375,56.533333333333275,103.3333333333333,79.93333333333331,154.4,0.7177833708197239,0.36666666666666664,0.23333333333333334,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_vibrato_group_0007
MFA,38,39,37,0.9736842105263158,0.9487179487179487,50.027027027026975,64.02702702702702,57.02702702702699,107.56756756756761,0.6665931404301907,0.43243243243243246,0.2702702702702703,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_vibrato_group_0008
MFA,14,15,10,0.7142857142857143,0.6666666666666666,35.00000000000001,125.39999999999998,80.2,149.99999999999997,0.5492047289578836,1.0,0.4,EN-Alto-1,en-alto-1_vibrato_if_you_love_me_for_me_vibrato_group_0009
